time_s,amplitude_mv
23.347222,0.067712
23.350000,0.012295
23.352778,-0.076981
23.355556,-0.005134
23.358333,-0.010705
23.361111,0.061336
23.363889,0.092482
23.366667,0.049821
23.369444,0.016637
23.372222,0.029396
23.375000,-0.009926
23.377778,0.053240
23.380556,0.069519
23.383333,0.149787
23.386111,0.145656
23.388889,0.122331
23.391667,0.071219
23.394444,0.076019
23.397222,0.126353
23.400000,0.137284
23.402778,0.202366
23.405556,0.206882
23.408333,0.191767
23.411111,0.202855
23.413889,0.160833
23.416667,0.132546
23.419444,0.171069
23.422222,0.182440
23.425000,0.212494
23.427778,0.203876
23.430556,0.172714
23.433333,0.127366
23.436111,0.059368
23.438889,0.142594
23.441667,0.142846
23.444444,0.129444
23.447222,0.176165
23.450000,0.127464
23.452778,0.036013
23.455556,0.018174
23.458333,0.022091
23.461111,0.062105
23.463889,0.056363
23.466667,-0.015058
23.469444,0.056911
23.472222,0.008406
23.475000,-0.020427
23.477778,0.036645
23.480556,0.201712
23.483333,0.319617
23.486111,0.478564
23.488889,0.622168
23.491667,0.709459
23.494444,0.819794
23.497222,0.981264
23.500000,1.029787
23.502778,1.050010
23.505556,0.909494
23.508333,0.764365
23.511111,0.578187
23.513889,0.377246
23.516667,0.192822
23.519444,0.097279
23.522222,0.080351
23.525000,0.040769
23.527778,-0.042287
23.530556,-0.161808
23.533333,-0.214953
23.536111,-0.215614
23.538889,-0.245631
23.541667,-0.265455
23.544444,-0.178007
23.547222,-0.111909
23.550000,-0.217606
23.552778,-0.177231
23.555556,-0.154495
23.558333,-0.080953
23.561111,-0.000824
23.563889,0.086414
23.566667,0.073627
23.569444,0.091457
23.572222,0.020642
23.575000,0.004058
23.577778,0.018127
23.580556,0.028739
23.583333,0.129498
23.586111,0.189464
23.588889,0.114516
23.591667,0.082123
23.594444,0.027889
23.597222,0.047091
23.600000,0.125705
23.602778,0.198437
23.605556,0.197743
23.608333,0.157310
23.611111,0.096705
23.613889,0.076979
23.616667,0.057017
23.619444,0.076385
23.622222,0.132777
23.625000,0.192207
23.627778,0.170703
23.630556,0.101503
23.633333,0.117116
23.636111,0.112579
23.638889,0.124702
23.641667,0.199026
23.644444,0.233130
23.647222,0.221922
23.650000,0.238697
23.652778,0.124424
23.655556,0.120010
23.658333,0.212982
23.661111,0.266925
23.663889,0.315052
23.666667,0.291962
23.669444,0.254694
23.672222,0.249683
23.675000,0.227000
23.677778,0.312500
23.680556,0.304519
23.683333,0.354266
23.686111,0.440291
23.688889,0.336223
23.691667,0.321961
23.694444,0.305086
23.697222,0.322550
23.700000,0.350850
23.702778,0.388796
23.705556,0.398684
23.708333,0.355137
23.711111,0.340292
23.713889,0.360943
23.716667,0.338768
23.719444,0.344122
23.722222,0.398722
23.725000,0.361366
23.727778,0.357648
23.730556,0.348350
23.733333,0.324620
23.736111,0.247392
23.738889,0.279630
23.741667,0.395013
23.744444,0.349686
23.747222,0.383260
23.750000,0.288934
23.752778,0.244113
23.755556,0.208814
23.758333,0.262628
23.761111,0.309316
23.763889,0.259593
23.766667,0.268657
23.769444,0.264473
23.772222,0.184898
23.775000,0.148921
23.777778,0.204911
23.780556,0.241862
23.783333,0.223492
23.786111,0.240949
23.788889,0.162676
23.791667,0.124535
23.794444,0.125792
23.797222,0.129196
23.800000,0.133138
23.802778,0.174892
23.805556,0.171613
23.808333,0.189550
23.811111,0.071653
23.813889,0.067634
23.816667,0.043242
23.819444,0.144056
23.822222,0.116214
23.825000,0.187337
23.827778,0.216160
23.830556,0.175011
23.833333,0.034858
23.836111,0.093325
23.838889,0.083768
23.841667,0.119070
23.844444,0.175157
23.847222,0.204047
23.850000,0.146568
23.852778,0.068598
23.855556,0.100125
23.858333,0.035837
23.861111,0.122660
23.863889,0.150472
23.866667,0.173961
23.869444,0.131057
23.872222,0.092262
23.875000,0.073621
23.877778,0.097639
23.880556,0.154259
23.883333,0.177439
23.886111,0.168413
23.888889,0.159426
23.891667,0.130379
23.894444,0.065006
23.897222,0.091181
23.900000,0.166464
23.902778,0.137172
23.905556,0.235682
23.908333,0.117474
23.911111,0.105536
23.913889,0.057856
23.916667,0.156030
23.919444,0.110256
23.922222,0.151497
23.925000,0.173603
23.927778,0.170072
23.930556,0.116865
23.933333,0.088446
23.936111,-0.016797
23.938889,0.121005
23.941667,0.162249
23.944444,0.217433
23.947222,0.214926
23.950000,0.132034
23.952778,0.124159
23.955556,0.055993
23.958333,0.136603
23.961111,0.138808
23.963889,0.150620
23.966667,0.177200
23.969444,0.190451
23.972222,0.113328
23.975000,0.135211
23.977778,0.085991
23.980556,0.180982
23.983333,0.164869
23.986111,0.195141
23.988889,0.165258
23.991667,0.136758
23.994444,0.100447
23.997222,0.081936
24.000000,0.169068
24.002778,0.233151
24.005556,0.174862
24.008333,0.113312
24.011111,0.141477
24.013889,0.086903
24.016667,0.096810
24.019444,0.152264
24.022222,0.162922
24.025000,0.186618
24.027778,0.174025
24.030556,0.180500
24.033333,0.102888
24.036111,0.061426
24.038889,0.092693
24.041667,0.175032
24.044444,0.161394
24.047222,0.137647
24.050000,0.165454
24.052778,0.128790
24.055556,0.086438
24.058333,0.130693
24.061111,0.169785
24.063889,0.212251
24.066667,0.208787
24.069444,0.077997
24.072222,0.108275
24.075000,0.113304
24.077778,0.103446
24.080556,0.157797
24.083333,0.213976
24.086111,0.197686
24.088889,0.210729
24.091667,0.157313
24.094444,0.095815
24.097222,0.104473
24.100000,0.063307
24.102778,0.177421
24.105556,0.157648
24.108333,0.180731
24.111111,0.136663
24.113889,0.123149
24.116667,0.147933
24.119444,0.139936
24.122222,0.250026
24.125000,0.206511
24.127778,0.142430
24.130556,0.124108
24.133333,0.095220
24.136111,0.120530
24.138889,0.104276
24.141667,0.165894
24.144444,0.194278
24.147222,0.174758
24.150000,0.174268
24.152778,0.130886
24.155556,0.135724
24.158333,0.115051
24.161111,0.203169
24.163889,0.156063
24.166667,0.152230
24.169444,0.123101
24.172222,0.119315
24.175000,0.137719
24.177778,0.102075
24.180556,0.147497
24.183333,0.191032
24.186111,0.219796
24.188889,0.160202
24.191667,0.118690
24.194444,0.072891
24.197222,0.110453
24.200000,0.205328
24.202778,0.215879
24.205556,0.207531
24.208333,0.249025
24.211111,0.159552
24.213889,0.197868
24.216667,0.209808
24.219444,0.213330
24.222222,0.217272
24.225000,0.358759
24.227778,0.293809
24.230556,0.241363
24.233333,0.254310
24.236111,0.251351
24.238889,0.306733
24.241667,0.295527
24.244444,0.353527
24.247222,0.300077
24.250000,0.318143
24.252778,0.258115
24.255556,0.253431
24.258333,0.260270
24.261111,0.293093
24.263889,0.296969
24.266667,0.334441
24.269444,0.311320
24.272222,0.198938
24.275000,0.203581
24.277778,0.206175
24.280556,0.221299
24.283333,0.194735
24.286111,0.187066
24.288889,0.151607
24.291667,0.045737
24.294444,0.106022
24.297222,0.069204
24.300000,0.088557
24.302778,0.067556
24.305556,0.109166
24.308333,0.174892
24.311111,0.245823
24.313889,0.213109
24.316667,0.369471
24.319444,0.499820
24.322222,0.716804
24.325000,0.937156
24.327778,1.022559
24.330556,1.075901
24.333333,1.141335
24.336111,1.057022
24.338889,1.010510
24.341667,0.844698
24.344444,0.757607
24.347222,0.543889
24.350000,0.363139
24.352778,0.195971
24.355556,0.071641
24.358333,0.036183
24.361111,0.003524
24.363889,0.023276
24.366667,-0.059130
24.369444,-0.166685
24.372222,-0.235002
24.375000,-0.262083
24.377778,-0.166791
24.380556,-0.158270
24.383333,-0.048589
24.386111,-0.011682
24.388889,-0.007283
24.391667,0.004306
24.394444,0.005700
24.397222,-0.041463
24.400000,0.089930
24.402778,0.166323
24.405556,0.224524
24.408333,0.208870
24.411111,0.080008
24.413889,0.083701
24.416667,0.053191
24.419444,0.182269
24.422222,0.209629
24.425000,0.209414
24.427778,0.187955
24.430556,0.185708
24.433333,0.148387
24.436111,0.145746
24.438889,0.157510
24.441667,0.178651
24.444444,0.239910
24.447222,0.234286
24.450000,0.169960
24.452778,0.131351
24.455556,0.169801
24.458333,0.215158
24.461111,0.190383
24.463889,0.240710
24.466667,0.261642
24.469444,0.237587
24.472222,0.173283
24.475000,0.234655
24.477778,0.215971
24.480556,0.267582
24.483333,0.346714
24.486111,0.291984
24.488889,0.280838
24.491667,0.211755
24.494444,0.227906
24.497222,0.207252
24.500000,0.320450
24.502778,0.356539
24.505556,0.353959
24.508333,0.342124
24.511111,0.332640
24.513889,0.252194
24.516667,0.301971
24.519444,0.356832
24.522222,0.328018
24.525000,0.424103
24.527778,0.339028
24.530556,0.347769
24.533333,0.283926
24.536111,0.359489
24.538889,0.312369
24.541667,0.339555
24.544444,0.416405
24.547222,0.387387
24.550000,0.313930
24.552778,0.333371
24.555556,0.243025
24.558333,0.291347
24.561111,0.342052
24.563889,0.407422
24.566667,0.412135
24.569444,0.364821
24.572222,0.278944
24.575000,0.185084
24.577778,0.279365
24.580556,0.344167
24.583333,0.363043
24.586111,0.334792
24.588889,0.246413
24.591667,0.215260
24.594444,0.255813
24.597222,0.157301
24.600000,0.194831
24.602778,0.287144
24.605556,0.248347
24.608333,0.193277
24.611111,0.224401
24.613889,0.154712
24.616667,0.125605
24.619444,0.130109
24.622222,0.259855
24.625000,0.209022
24.627778,0.227615
24.630556,0.165825
24.633333,0.083253
24.636111,0.074628
24.638889,0.158438
24.641667,0.196496
24.644444,0.116334
24.647222,0.174276
24.650000,0.112208
24.652778,0.043177
24.655556,0.067979
24.658333,0.041007
24.661111,0.106953
24.663889,0.124434
24.666667,0.127460
24.669444,0.103614
24.672222,0.032555
24.675000,0.090588
24.677778,0.074415
24.680556,0.152758
24.683333,0.127327
24.686111,0.118035
24.688889,0.156138
24.691667,0.042789
24.694444,0.029454
24.697222,0.066313
24.700000,0.044903
24.702778,0.140742
24.705556,0.146945
24.708333,0.142421
24.711111,0.088106
24.713889,0.069709
24.716667,0.030289
24.719444,0.041566
24.722222,0.170807
24.725000,0.078819
24.727778,0.063225
24.730556,0.081421
24.733333,0.077872
24.736111,0.030406
24.738889,0.083865
24.741667,0.035399
24.744444,0.103815
24.747222,0.050935
24.750000,0.091553
24.752778,-0.017288
24.755556,-0.020853
24.758333,0.056433
24.761111,0.114257
24.763889,0.106805
24.766667,0.124283
24.769444,0.087979
24.772222,0.023846
24.775000,-0.021109
24.777778,0.045821
24.780556,0.087370
24.783333,0.129696
24.786111,0.115199
24.788889,0.040175
24.791667,0.053114
24.794444,0.007395
24.797222,0.003164
24.800000,0.046380
24.802778,0.072082
24.805556,0.129661
24.808333,0.035478
24.811111,0.005380
24.813889,-0.005299
24.816667,0.055922
24.819444,0.073017
24.822222,0.032244
24.825000,0.139128
24.827778,0.120466
24.830556,0.003196
24.833333,-0.072592
24.836111,-0.003546
24.838889,0.061428
24.841667,0.116844
24.844444,0.066470
24.847222,0.133464
24.850000,-0.024989
24.852778,-0.008250
24.855556,-0.021419
24.858333,0.049151
24.861111,0.094873
24.863889,0.113675
24.866667,0.040088
24.869444,0.071103
24.872222,0.018912
24.875000,-0.065120
24.877778,-0.059897
24.880556,0.073310
24.883333,0.070620
24.886111,0.040384
24.888889,0.042043
24.891667,0.016339
24.894444,-0.022077
24.897222,-0.055984
24.900000,0.084674
24.902778,0.095764
24.905556,0.065742
24.908333,0.041937
24.911111,0.018699
24.913889,-0.056633
24.916667,-0.010156
24.919444,-0.025915
24.922222,0.051936
24.925000,0.036078
24.927778,0.018954
24.930556,0.060268
24.933333,-0.022725
24.936111,-0.022742
24.938889,-0.060202
24.941667,0.023550
24.944444,0.078756
24.947222,0.059024
24.950000,-0.050505
24.952778,-0.018754
24.955556,-0.025692
24.958333,0.025282
24.961111,0.008430
24.963889,-0.010075
24.966667,0.022817
24.969444,-0.015595
24.972222,-0.002188
24.975000,-0.124436
24.977778,-0.039309
24.980556,0.056953
24.983333,0.048229
24.986111,0.077801
24.988889,-0.029012
24.991667,-0.070704
24.994444,-0.004552
24.997222,-0.034480
25.000000,0.003678
25.002778,0.004807
25.005556,0.051880
25.008333,-0.010068
25.011111,0.017675
25.013889,0.034090
25.016667,-0.029210
25.019444,-0.027500
25.022222,-0.042591
25.025000,0.002259
25.027778,0.083634
25.030556,-0.032038
25.033333,-0.043545
25.036111,-0.012331
25.038889,0.047271
25.041667,0.044646
25.044444,0.069284
25.047222,0.079965
25.050000,0.028721
25.052778,0.000659
25.055556,0.028348
25.058333,0.055078
25.061111,0.164854
25.063889,0.152978
25.066667,0.179146
25.069444,0.085514
25.072222,0.099151
25.075000,0.049069
25.077778,0.104153
25.080556,0.155726
25.083333,0.171332
25.086111,0.244041
25.088889,0.181267
25.091667,0.126422
25.094444,0.083017
25.097222,0.115806
25.100000,0.048868
25.102778,0.161285
25.105556,0.090591
25.108333,0.067743
25.111111,0.047180
25.113889,0.023874
25.116667,-0.059786
25.119444,-0.024631
25.122222,0.012711
25.125000,-0.001557
25.127778,-0.010669
25.130556,0.008848
25.133333,-0.123857
25.136111,-0.157234
25.138889,-0.125066
25.141667,-0.019060
25.144444,0.040030
25.147222,0.148026
25.150000,0.214527
25.152778,0.284277
25.155556,0.506363
25.158333,0.616177
25.161111,0.826324
25.163889,0.982942
25.166667,1.023146
25.169444,0.960137
25.172222,0.785581
25.175000,0.631283
25.177778,0.423087
25.180556,0.342136
25.183333,0.228595
25.186111,0.130283
25.188889,-0.089785
25.191667,-0.184320
25.194444,-0.218638
25.197222,-0.364579
25.200000,-0.276264
25.202778,-0.255500
25.205556,-0.316087
25.208333,-0.344171
25.211111,-0.398923
25.213889,-0.391862
25.216667,-0.356207
25.219444,-0.289573
25.222222,-0.210476
25.225000,-0.140414
25.227778,-0.124990
25.230556,-0.073539
25.233333,-0.155079
25.236111,-0.121357
25.238889,-0.108665
25.241667,-0.060107
25.244444,-0.064940
25.247222,-0.069065
25.250000,-0.094484
25.252778,-0.089527
25.255556,-0.072276
25.258333,-0.132458
25.261111,-0.051617
25.263889,-0.044447
25.266667,-0.012987
25.269444,-0.005071
25.272222,-0.088953
25.275000,-0.091911
25.277778,-0.025731
25.280556,-0.011266
25.283333,-0.009290
25.286111,0.026202
25.288889,-0.028692
25.291667,-0.028422
25.294444,-0.044543
25.297222,-0.084468
25.300000,0.006044
25.302778,0.041819
25.305556,0.079178
25.308333,0.070365
25.311111,0.024723
25.313889,-0.021286
25.316667,0.026970
25.319444,0.015017
25.322222,0.050134
25.325000,0.019523
25.327778,0.103191
25.330556,0.047550
25.333333,0.057126
25.336111,-0.010176
25.338889,0.066658
25.341667,0.149229
25.344444,0.135073
25.347222,0.173515
25.350000,0.111977
25.352778,0.094647
25.355556,0.107235
25.358333,0.146287
25.361111,0.166016
25.363889,0.171460
25.366667,0.180498
25.369444,0.180035
25.372222,0.090019
25.375000,0.097241
25.377778,0.107886
25.380556,0.155437
25.383333,0.160378
25.386111,0.135544
25.388889,0.172892
25.391667,0.139462
25.394444,0.027256
25.397222,0.097146
25.400000,0.150438
25.402778,0.167176
25.405556,0.140336
25.408333,0.092493
25.411111,0.072987
25.413889,0.039688
25.416667,0.030169
25.419444,0.047703
25.422222,0.052537
25.425000,0.106594
25.427778,0.081218
25.430556,0.023388
25.433333,-0.022733
25.436111,0.011968
25.438889,-0.035737
25.441667,0.055276
25.444444,0.011041
25.447222,0.047656
25.450000,0.005647
25.452778,-0.085570
25.455556,-0.044680
25.458333,-0.062652
25.461111,-0.067049
25.463889,-0.027834
25.466667,0.008275
25.469444,-0.037708
25.472222,-0.142701
25.475000,-0.137408
25.477778,-0.113359
25.480556,-0.097661
25.483333,0.019421
25.486111,-0.043844
25.488889,-0.085555
25.491667,-0.092795
25.494444,-0.166207
25.497222,-0.116367
25.500000,-0.160400
25.502778,-0.087575
25.505556,-0.033288
25.508333,-0.043475
25.511111,-0.157324
25.513889,-0.192021
25.516667,-0.145824
25.519444,-0.148023
25.522222,-0.097580
25.525000,-0.046302
25.527778,-0.107637
25.530556,-0.191894
25.533333,-0.207322
25.536111,-0.172363
25.538889,-0.199326
25.541667,-0.110844
25.544444,-0.120025
25.547222,-0.040546
25.550000,-0.063610
25.552778,-0.199108
25.555556,-0.171073
25.558333,-0.183806
25.561111,-0.122615
25.563889,-0.029778
25.566667,-0.101984
25.569444,-0.131591
25.572222,-0.192506
25.575000,-0.148095
25.577778,-0.262901
25.580556,-0.137841
25.583333,-0.091684
25.586111,-0.106820
25.588889,-0.091323
25.591667,-0.123622
25.594444,-0.226633
25.597222,-0.110873
25.600000,-0.178412
25.602778,-0.059088
25.605556,-0.082644
25.608333,-0.126817
25.611111,-0.166410
25.613889,-0.185337
25.616667,-0.174710
25.619444,-0.174259
25.622222,-0.113157
25.625000,-0.111701
25.627778,-0.143192
25.630556,-0.172377
25.633333,-0.217267
25.636111,-0.199343
25.638889,-0.144164
25.641667,-0.111695
25.644444,-0.032121
25.647222,-0.168875
25.650000,-0.127052
25.652778,-0.179506
25.655556,-0.166427
25.658333,-0.145419
25.661111,-0.130014
25.663889,-0.090250
25.666667,-0.121679
25.669444,-0.115806
25.672222,-0.231642
25.675000,-0.170064
25.677778,-0.176433
25.680556,-0.149752
25.683333,-0.107719
25.686111,-0.102052
25.688889,-0.088454
25.691667,-0.072679
25.694444,-0.157533
25.697222,-0.200352
25.700000,-0.126394
25.702778,-0.086979
25.705556,-0.124185
25.708333,-0.158679
25.711111,-0.165036
25.713889,-0.168968
25.716667,-0.238043
25.719444,-0.176866
25.722222,-0.097403
25.725000,-0.095632
25.727778,-0.072413
25.730556,-0.198217
25.733333,-0.120079
25.736111,-0.240613
25.738889,-0.225605
25.741667,-0.124534
25.744444,-0.132693
25.747222,-0.110889
25.750000,-0.150365
25.752778,-0.192450
25.755556,-0.222904
25.758333,-0.160524
25.761111,-0.141031
25.763889,-0.068622
25.766667,-0.110927
25.769444,-0.169171
25.772222,-0.231777
25.775000,-0.204257
25.777778,-0.219394
25.780556,-0.181075
25.783333,-0.090209
25.786111,-0.155752
25.788889,-0.090007
25.791667,-0.169746
25.794444,-0.200153
25.797222,-0.218998
25.800000,-0.126773
25.802778,-0.111536
25.805556,-0.121137
25.808333,-0.118839
25.811111,-0.217453
25.813889,-0.245944
25.816667,-0.226833
25.819444,-0.148145
25.822222,-0.117925
25.825000,-0.068512
25.827778,-0.145452
25.830556,-0.141440
25.833333,-0.196137
25.836111,-0.224439
25.838889,-0.154347
25.841667,-0.125296
25.844444,-0.117289
25.847222,-0.107220
25.850000,-0.149527
25.852778,-0.187085
25.855556,-0.203926
25.858333,-0.204123
25.861111,-0.117752
25.863889,-0.110693
25.866667,-0.116712
25.869444,-0.122995
25.872222,-0.128827
25.875000,-0.156566
25.877778,-0.152812
25.880556,-0.105016
25.883333,-0.025292
25.886111,-0.103102
25.888889,-0.027245
25.891667,-0.139335
25.894444,-0.139663
25.897222,-0.091795
25.900000,0.036397
25.902778,0.068458
25.905556,0.057716
25.908333,0.029087
25.911111,-0.075019
25.913889,-0.041479
25.916667,-0.057931
25.919444,-0.032134
25.922222,0.035226
25.925000,0.029994
25.927778,0.046481
25.930556,-0.085706
25.933333,-0.068310
25.936111,-0.109799
25.938889,-0.075694
25.941667,-0.022654
25.944444,-0.052375
25.947222,-0.037511
25.950000,-0.101914
25.952778,-0.171419
25.955556,-0.197496
25.958333,-0.186441
25.961111,-0.184253
25.963889,-0.147289
25.966667,-0.166163
25.969444,-0.204876
25.972222,-0.159580
25.975000,-0.176948
25.977778,-0.128760
25.980556,0.005588
25.983333,0.111267
25.986111,0.269136
25.988889,0.403310
25.991667,0.501573
25.994444,0.676906
25.997222,0.766017
26.000000,0.846113
26.002778,0.839053
26.005556,0.848557
26.008333,0.561552
26.011111,0.303692
26.013889,0.119603
26.016667,0.047309
26.019444,-0.019993
26.022222,-0.133454
26.025000,-0.131031
26.027778,-0.225986
26.030556,-0.346369
26.033333,-0.426387
26.036111,-0.450382
26.038889,-0.421018
26.041667,-0.400526
26.044444,-0.400814
26.047222,-0.375278
26.050000,-0.316781
26.052778,-0.368228
26.055556,-0.319667
26.058333,-0.266070
26.061111,-0.197278
26.063889,-0.143736
26.066667,-0.101586
26.069444,-0.125266
26.072222,-0.168244
26.075000,-0.206945
26.077778,-0.151283
26.080556,-0.120162
26.083333,-0.089773
26.086111,0.006117
26.088889,-0.147828
26.091667,-0.112478
26.094444,-0.188679
26.097222,-0.145040
26.100000,-0.030485
26.102778,-0.094711
26.105556,-0.072929
26.108333,-0.071987
26.111111,-0.134670
26.113889,-0.107979
26.116667,-0.141881
26.119444,-0.066291
26.122222,-0.079303
26.125000,-0.069763
26.127778,-0.033934
26.130556,-0.108247
26.133333,-0.043239
26.136111,-0.131025
26.138889,-0.078739
26.141667,0.014816
26.144444,0.017221
26.147222,-0.013295
26.150000,0.063721
26.152778,-0.057118
26.155556,-0.035083
26.158333,-0.002366
26.161111,0.076189
26.163889,0.107452
26.166667,0.073807
26.169444,0.062766
26.172222,0.033239
26.175000,0.052700
26.177778,0.020749
26.180556,0.164472
26.183333,0.122627
26.186111,0.155171
26.188889,0.096540
26.191667,0.055481
26.194444,0.048493
26.197222,0.060409
26.200000,0.118547
26.202778,0.142320
26.205556,0.205152
26.208333,0.137450
26.211111,0.092150
26.213889,0.076653
26.216667,0.120519
26.219444,0.129671
26.222222,0.158216
26.225000,0.132554
26.227778,0.119236
26.230556,0.069573
26.233333,0.107183
26.236111,0.074375
26.238889,0.056204
26.241667,0.100534
26.244444,0.109919
26.247222,0.089854
26.250000,0.084405
26.252778,0.015972
26.255556,0.068293
26.258333,0.059757
26.261111,0.095781
26.263889,0.098724
26.266667,0.054523
26.269444,0.042965
26.272222,-0.033626
26.275000,0.000734
26.277778,-0.025088
26.280556,0.004849
26.283333,0.029080
26.286111,0.075145
26.288889,-0.055644
26.291667,-0.004931
26.294444,-0.094906
26.297222,-0.125223
26.300000,-0.071612
26.302778,-0.064236
26.305556,0.012204
26.308333,-0.066101
26.311111,-0.074984
26.313889,-0.078588
26.316667,-0.131489
26.319444,-0.086875
26.322222,-0.078974
26.325000,-0.035282
26.327778,0.034338
26.330556,-0.061545
26.333333,-0.128427
26.336111,-0.143321
26.338889,-0.097003
26.341667,-0.050208
26.344444,-0.042790
26.347222,-0.025480
26.350000,-0.108400
26.352778,-0.146864
26.355556,-0.117867
26.358333,-0.139635
26.361111,-0.040377
26.363889,-0.032502
26.366667,-0.090249
26.369444,-0.066351
26.372222,-0.160576
26.375000,-0.106607
26.377778,-0.116503
26.380556,-0.012153
26.383333,-0.000369
26.386111,-0.060066
26.388889,-0.118153
26.391667,-0.121671
26.394444,-0.159269
26.397222,-0.056281
26.400000,-0.072411
26.402778,-0.005139
26.405556,-0.030089
26.408333,-0.050496
26.411111,-0.087507
26.413889,-0.082532
26.416667,-0.102009
26.419444,-0.107767
26.422222,0.014146
26.425000,-0.024754
26.427778,-0.046794
26.430556,-0.158131
26.433333,-0.088126
26.436111,-0.107102
26.438889,-0.076539
26.441667,-0.048807
26.444444,-0.029023
26.447222,-0.033075
26.450000,-0.045675
26.452778,-0.077978
26.455556,-0.114297
26.458333,-0.053933
26.461111,-0.041944
26.463889,-0.024090
26.466667,-0.005965
26.469444,-0.086587
26.472222,-0.078913
26.475000,-0.149287
26.477778,-0.115257
26.480556,-0.103427
26.483333,-0.012763
26.486111,0.045203
26.488889,-0.035741
26.491667,-0.054280
26.494444,-0.026515
26.497222,-0.073279
26.500000,-0.069309
26.502778,-0.026130
26.505556,0.004404
26.508333,-0.038093
26.511111,-0.077198
26.513889,-0.060029
26.516667,-0.054365
26.519444,-0.099183
26.522222,-0.032744
26.525000,-0.003501
26.527778,0.011289
26.530556,-0.012454
26.533333,0.000454
26.536111,-0.097497
26.538889,-0.065353
26.541667,0.007640
26.544444,-0.005479
26.547222,0.000586
26.550000,-0.045173
26.552778,-0.148906
26.555556,-0.076730
26.558333,-0.060889
26.561111,0.025589
26.563889,0.018271
26.566667,-0.022448
26.569444,-0.026396
26.572222,-0.121435
26.575000,-0.112117
26.577778,-0.038090
26.580556,-0.022978
26.583333,0.047511
26.586111,-0.034711
26.588889,-0.012085
26.591667,-0.060401
26.594444,-0.040922
26.597222,-0.037698
26.600000,0.000468
26.602778,0.066524
26.605556,0.020957
26.608333,0.048592
26.611111,-0.064106
26.613889,-0.094309
26.616667,-0.034835
26.619444,-0.067159
26.622222,0.036771
26.625000,0.041271
26.627778,0.053309
26.630556,-0.020668
26.633333,-0.051038
26.636111,-0.040341
26.638889,-0.044831
26.641667,-0.003252
26.644444,0.057192
26.647222,0.031927
26.650000,-0.016931
26.652778,-0.044712
26.655556,-0.004545
26.658333,-0.040647
26.661111,0.001370
26.663889,-0.005024
26.666667,0.042611
26.669444,0.030009
26.672222,-0.004296
26.675000,-0.042731
26.677778,0.001988
26.680556,0.037712
26.683333,0.085686
26.686111,0.087737
26.688889,0.078043
26.691667,-0.013166
26.694444,-0.068503
26.697222,0.006399
26.700000,0.053135
26.702778,0.120800
26.705556,0.129553
26.708333,0.132536
26.711111,0.058781
26.713889,0.026062
26.716667,-0.009068
26.719444,0.086532
26.722222,0.112155
26.725000,0.163785
26.727778,0.152061
26.730556,0.134339
26.733333,0.092689
26.736111,0.129194
26.738889,0.057455
26.741667,0.193729
26.744444,0.253569
26.747222,0.266170
26.750000,0.195424
26.752778,0.185562
26.755556,0.127185
26.758333,0.142769
26.761111,0.195438
26.763889,0.202767
26.766667,0.168022
26.769444,0.132856
26.772222,0.064881
26.775000,0.086360
26.777778,0.078015
26.780556,0.095645
26.783333,0.109866
26.786111,0.128539
26.788889,0.086665
26.791667,-0.034847
26.794444,-0.084740
26.797222,-0.022130
26.800000,-0.059782
26.802778,0.042661
26.805556,0.106323
26.808333,0.118436
26.811111,0.104708
26.813889,0.152165
26.816667,0.308919
26.819444,0.342965
26.822222,0.600974
26.825000,0.826907
26.827778,0.924539
26.830556,1.036503
26.833333,1.001306
26.836111,0.964292
26.838889,0.875212
26.841667,0.756255
26.844444,0.606667
26.847222,0.452490
26.850000,0.236537
26.852778,0.131303
26.855556,0.018095
26.858333,-0.018080
26.861111,-0.103348
26.863889,-0.141760
26.866667,-0.137411
26.869444,-0.118054
26.872222,-0.228837
26.875000,-0.308094
26.877778,-0.252747
26.880556,-0.181020
26.883333,-0.176734
26.886111,-0.051747
26.888889,-0.086386
26.891667,-0.086550
26.894444,-0.072279
26.897222,0.001264
26.900000,0.005127
26.902778,0.031550
26.905556,0.115241
26.908333,0.028253
26.911111,0.044208
26.913889,0.063191
26.916667,0.051995
26.919444,0.103448
26.922222,0.134418
26.925000,0.208831
26.927778,0.104012
26.930556,0.095984
26.933333,0.039721
26.936111,0.081593
26.938889,0.084916
26.941667,0.184718
26.944444,0.146067
26.947222,0.198188
26.950000,0.140718
26.952778,0.089236
26.955556,0.101474
26.958333,0.123551
26.961111,0.175103
26.963889,0.195047
26.966667,0.183791
26.969444,0.167747
26.972222,0.094355
26.975000,0.160390
26.977778,0.124324
26.980556,0.204271
26.983333,0.273639
26.986111,0.291979
26.988889,0.192686
26.991667,0.210128
26.994444,0.211492
26.997222,0.219199
27.000000,0.305152
27.002778,0.287198
27.005556,0.269811
27.008333,0.339557
27.011111,0.264894
27.013889,0.205823
27.016667,0.264504
27.019444,0.347279
27.022222,0.319207
27.025000,0.450356
27.027778,0.341940
27.030556,0.332838
27.033333,0.262290
27.036111,0.298943
27.038889,0.325320
27.041667,0.327732
27.044444,0.481643
27.047222,0.370510
27.050000,0.330915
27.052778,0.334456
27.055556,0.346095
27.058333,0.346235
27.061111,0.314390
27.063889,0.381999
27.066667,0.310166
27.069444,0.353236
27.072222,0.230044
27.075000,0.230475
27.077778,0.265322
27.080556,0.312290
27.083333,0.318201
27.086111,0.367587
27.088889,0.306017
27.091667,0.253693
27.094444,0.165359
